city_type,date,state,district,pincode,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_
Metropolitan,2025-04-01,Gujarat,Ahmedabad,382330,0.0,0.0,0.0,243.0,2333.0,0.0,0.0
Metropolitan,2025-04-01,Gujarat,Ahmedabad,382350,0.0,0.0,0.0,307.0,2470.0,0.0,0.0
Metropolitan,2025-04-01,Gujarat,Ahmedabad,382418,0.0,0.0,0.0,169.0,1365.0,0.0,0.0
Metropolitan,2025-04-01,Gujarat,Surat,395006,0.0,0.0,0.0,371.0,4784.0,0.0,0.0
Metropolitan,2025-04-01,Gujarat,Surat,395017,0.0,0.0,0.0,119.0,876.0,0.0,0.0
Non-Metropolitan,2025-04-01,Gujarat,Valsad,396050,0.0,0.0,0.0,168.0,464.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Mumbai City,400008,0.0,0.0,0.0,49.0,449.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Mumbai City,400037,0.0,0.0,0.0,137.0,1305.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Mumbai Suburban,400070,0.0,0.0,0.0,137.0,842.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Mumbai Suburban,400080,0.0,0.0,0.0,93.0,859.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Mumbai Suburban,400104,0.0,0.0,0.0,96.0,1162.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Raigad,410208,0.0,0.0,0.0,34.0,531.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Pune,411014,0.0,0.0,0.0,155.0,1295.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Pune,411028,0.0,0.0,0.0,171.0,1433.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Pune,411044,0.0,0.0,0.0,50.0,559.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Pune,411046,0.0,0.0,0.0,119.0,1160.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Pune,411057,0.0,0.0,0.0,107.0,1169.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Ratnagiri,415804,0.0,0.0,0.0,17.0,157.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Thane,421302,0.0,0.0,0.0,325.0,3750.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Nandurbar,425412,0.0,0.0,0.0,85.0,961.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Aurangabad,431001,0.0,0.0,0.0,261.0,1965.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Beed,431122,0.0,0.0,0.0,232.0,2441.0,0.0,0.0
Metropolitan,2025-04-01,Maharashtra,Nagpur,440023,0.0,0.0,0.0,69.0,704.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Gadchiroli,441209,0.0,0.0,0.0,47.0,224.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Chandrapur,441225,0.0,0.0,0.0,31.0,410.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Gondiya,441614,0.0,0.0,0.0,97.0,474.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Gadchiroli,442705,0.0,0.0,0.0,23.0,276.0,0.0,0.0
Non-Metropolitan,2025-04-01,Maharashtra,Buldhana,443301,0.0,0.0,0.0,37.0,490.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Barwani,451551,0.0,0.0,0.0,415.0,3230.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Barwani,451666,0.0,0.0,0.0,514.0,2558.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Indore,452002,0.0,0.0,0.0,182.0,1208.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Indore,452009,0.0,0.0,0.0,131.0,1067.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Indore,452010,0.0,0.0,0.0,302.0,2031.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Indore,452011,0.0,0.0,0.0,57.0,466.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Indore,453771,0.0,0.0,0.0,88.0,713.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Dhar,454001,0.0,0.0,0.0,372.0,1804.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Dhar,454552,0.0,0.0,0.0,193.0,784.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Ujjain,456001,0.0,0.0,0.0,205.0,812.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Ujjain,456006,0.0,0.0,0.0,232.0,1370.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Ujjain,456010,0.0,0.0,0.0,281.0,1354.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Ratlam,457001,0.0,0.0,0.0,338.0,2462.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandsaur,458001,0.0,0.0,0.0,179.0,415.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandsaur,458990,0.0,0.0,0.0,102.0,338.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Betul,460110,0.0,0.0,0.0,208.0,564.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Bhopal,462001,0.0,0.0,0.0,165.0,1349.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Bhopal,462003,0.0,0.0,0.0,83.0,624.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Bhopal,462022,0.0,0.0,0.0,156.0,1220.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Bhopal,462030,0.0,0.0,0.0,49.0,433.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Raisen,462046,0.0,0.0,0.0,111.0,428.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Raisen,464551,0.0,0.0,0.0,213.0,1030.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Raisen,464668,0.0,0.0,0.0,92.0,587.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Sehore,466115,0.0,0.0,0.0,103.0,360.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Sehore,466116,0.0,0.0,0.0,81.0,442.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Sagar,470002,0.0,0.0,0.0,196.0,1265.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Sagar,470335,0.0,0.0,0.0,172.0,1256.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Damoh,470664,0.0,0.0,0.0,78.0,479.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Damoh,470880,0.0,0.0,0.0,192.0,1461.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Gwalior,474006,0.0,0.0,0.0,241.0,1547.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Morena,476001,0.0,0.0,0.0,525.0,2785.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Chhindwara,480001,0.0,0.0,0.0,484.0,1448.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Chhindwara,480111,0.0,0.0,0.0,306.0,391.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Chhindwara,480115,0.0,0.0,0.0,277.0,630.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Chhindwara,480334,0.0,0.0,0.0,85.0,382.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Chhindwara,480551,0.0,0.0,0.0,107.0,576.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Chhindwara,480559,0.0,0.0,0.0,124.0,554.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Seoni,480661,0.0,0.0,0.0,454.0,1576.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Seoni,480884,0.0,0.0,0.0,70.0,563.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Balaghat,481051,0.0,0.0,0.0,194.0,486.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Balaghat,481111,0.0,0.0,0.0,63.0,342.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Balaghat,481116,0.0,0.0,0.0,38.0,149.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Balaghat,481226,0.0,0.0,0.0,184.0,633.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Balaghat,481332,0.0,0.0,0.0,57.0,189.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Balaghat,481449,0.0,0.0,0.0,225.0,635.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandla,481661,0.0,0.0,0.0,386.0,1078.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Dindori,481672,0.0,0.0,0.0,109.0,453.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Dindori,481880,0.0,0.0,0.0,212.0,1129.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandla,481885,0.0,0.0,0.0,243.0,656.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandla,481995,0.0,0.0,0.0,312.0,1126.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandla,481996,0.0,0.0,0.0,261.0,744.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Mandla,481998,0.0,0.0,0.0,92.0,332.0,0.0,0.0
Metropolitan,2025-04-01,Madhya Pradesh,Jabalpur,482003,0.0,0.0,0.0,152.0,1382.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Anuppur,484224,0.0,0.0,0.0,113.0,548.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Umaria,484665,0.0,0.0,0.0,127.0,560.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Shahdol,484770,0.0,0.0,0.0,132.0,553.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Anuppur,484881,0.0,0.0,0.0,262.0,990.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Satna,485001,0.0,0.0,0.0,279.0,1818.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Satna,485441,0.0,0.0,0.0,61.0,313.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Satna,485446,0.0,0.0,0.0,219.0,1238.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Rewa,486445,0.0,0.0,0.0,89.0,666.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Singrauli,486886,0.0,0.0,0.0,567.0,2265.0,0.0,0.0
Non-Metropolitan,2025-04-01,Madhya Pradesh,Narsinghpur,487001,0.0,0.0,0.0,169.0,623.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Durg,490011,0.0,0.0,0.0,135.0,392.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Durg,490020,0.0,0.0,0.0,41.0,227.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Durg,491001,0.0,0.0,0.0,451.0,2075.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Balod,491223,0.0,0.0,0.0,156.0,445.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Balod,491226,0.0,0.0,0.0,74.0,764.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Bemetara,491335,0.0,0.0,0.0,135.0,1607.0,0.0,0.0
Metropolitan,2025-04-01,Chhattisgarh,Raipur,492013,0.0,0.0,0.0,119.0,814.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Baloda Bazar,493118,0.0,0.0,0.0,63.0,1784.0,0.0,0.0
Metropolitan,2025-04-01,Chhattisgarh,Raipur,493225,0.0,0.0,0.0,60.0,1451.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Mahasamund,493445,0.0,0.0,0.0,123.0,1706.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Korba,495674,0.0,0.0,0.0,34.0,909.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Korba,495677,0.0,0.0,0.0,91.0,901.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Jashpur,496118,0.0,0.0,0.0,160.0,707.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Surguja,497001,0.0,0.0,0.0,210.0,2060.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Surguja,497101,0.0,0.0,0.0,103.0,1032.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Surguja,497111,0.0,0.0,0.0,94.0,916.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Surguja,497116,0.0,0.0,0.0,166.0,1202.0,0.0,0.0
Non-Metropolitan,2025-04-01,Chhattisgarh,Koriya,497335,0.0,0.0,0.0,153.0,756.0,0.0,0.0
Metropolitan,2025-04-01,Telangana,Hyderabad,500006,0.0,0.0,0.0,169.0,1001.0,0.0,0.0
Non-Metropolitan,2025-04-01,Telangana,K.v. Rangareddy,500019,0.0,0.0,0.0,108.0,610.0,0.0,0.0
Non-Metropolitan,2025-04-01,Telangana,K.v. Rangareddy,500049,0.0,0.0,0.0,165.0,1027.0,0.0,0.0
Metropolitan,2025-04-01,Telangana,Hyderabad,500053,0.0,0.0,0.0,223.0,1573.0,0.0,0.0
Metropolitan,2025-04-01,Telangana,Hyderabad,500064,0.0,0.0,0.0,139.0,986.0,0.0,0.0
Non-Metropolitan,2025-04-01,Telangana,Sangareddy,502319,0.0,0.0,0.0,115.0,581.0,0.0,0.0
Non-Metropolitan,2025-04-01,Telangana,Nizamabad,503001,0.0,0.0,0.0,244.0,1293.0,0.0,0.0
Non-Metropolitan,2025-04-01,Telangana,Adilabad,504001,0.0,0.0,0.0,184.0,1155.0,0.0,0.0
Non-Metropolitan,2025-04-01,Telangana,Suryapet,508213,0.0,0.0,0.0,95.0,811.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Ananthapuramu,515001,0.0,0.0,0.0,171.0,829.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Ananthapuramu,515401,0.0,0.0,0.0,57.0,109.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Sri Sathya Sai,515671,0.0,0.0,0.0,138.0,388.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Y. S. R,516003,0.0,0.0,0.0,88.0,344.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Chittoor,517247,0.0,0.0,0.0,225.0,1103.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Annamayya,517325,0.0,0.0,0.0,157.0,853.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Kurnool,518001,0.0,0.0,0.0,144.0,875.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Kurnool,518345,0.0,0.0,0.0,32.0,214.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Kurnool,518360,0.0,0.0,0.0,188.0,1116.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Kurnool,518468,0.0,0.0,0.0,41.0,228.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Nandyal,518501,0.0,0.0,0.0,84.0,474.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Guntur,522001,0.0,0.0,0.0,120.0,1036.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Guntur,522003,0.0,0.0,0.0,103.0,710.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Guntur,522005,0.0,0.0,0.0,42.0,375.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Guntur,522201,0.0,0.0,0.0,84.0,874.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Guntur,522503,0.0,0.0,0.0,112.0,937.0,0.0,0.0
Metropolitan,2025-04-01,Andhra Pradesh,Visakhapatnam,530016,0.0,0.0,0.0,107.0,752.0,0.0,0.0
Metropolitan,2025-04-01,Andhra Pradesh,Visakhapatnam,530017,0.0,0.0,0.0,113.0,757.0,0.0,0.0
Metropolitan,2025-04-01,Andhra Pradesh,Visakhapatnam,530027,0.0,0.0,0.0,67.0,495.0,0.0,0.0
Metropolitan,2025-04-01,Andhra Pradesh,Visakhapatnam,531163,0.0,0.0,0.0,46.0,445.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Srikakulam,532185,0.0,0.0,0.0,95.0,650.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Srikakulam,532201,0.0,0.0,0.0,179.0,693.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,Srikakulam,532221,0.0,0.0,0.0,72.0,476.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,East Godavari,533101,0.0,0.0,0.0,190.0,1665.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,West Godavari,534217,0.0,0.0,0.0,24.0,225.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,West Godavari,534235,0.0,0.0,0.0,66.0,444.0,0.0,0.0
Non-Metropolitan,2025-04-01,Andhra Pradesh,West Godavari,534260,0.0,0.0,0.0,117.0,675.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,560045,0.0,0.0,0.0,135.0,820.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,560064,0.0,0.0,0.0,157.0,1410.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,560067,0.0,0.0,0.0,138.0,766.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,560070,0.0,0.0,0.0,41.0,354.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,560078,0.0,0.0,0.0,143.0,1040.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,560100,0.0,0.0,0.0,147.0,1174.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Chikkaballapur,562105,0.0,0.0,0.0,67.0,612.0,0.0,0.0
Metropolitan,2025-04-01,Karnataka,Bangalore Rural,562110,0.0,0.0,0.0,81.0,759.0,0.0,0.0
Metropolitan,2025-04-01,Karnataka,Bangalore Rural,562114,0.0,0.0,0.0,96.0,772.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bengaluru,562125,0.0,0.0,0.0,100.0,577.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Kolar,563101,0.0,0.0,0.0,191.0,1113.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Chikkaballapur,563125,0.0,0.0,0.0,130.0,828.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Mysuru,570007,0.0,0.0,0.0,68.0,276.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Mysuru,570023,0.0,0.0,0.0,33.0,212.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Mandya,571434,0.0,0.0,0.0,28.0,282.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Tumakuru,572137,0.0,0.0,0.0,77.0,295.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Tumakuru,572201,0.0,0.0,0.0,54.0,329.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Hassan,573116,0.0,0.0,0.0,43.0,306.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Hassan,573201,0.0,0.0,0.0,117.0,672.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Dakshina Kannada,574231,0.0,0.0,0.0,81.0,252.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Dakshina Kannada,575020,0.0,0.0,0.0,50.0,144.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Davangere,577001,0.0,0.0,0.0,99.0,510.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Shivamogga,577301,0.0,0.0,0.0,64.0,399.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Shivamogga,577427,0.0,0.0,0.0,54.0,185.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Chitradurga,577501,0.0,0.0,0.0,99.0,550.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Chitradurga,577520,0.0,0.0,0.0,21.0,223.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Dharwad,580020,0.0,0.0,0.0,66.0,449.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Dharwad,580023,0.0,0.0,0.0,140.0,554.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Dharwad,580024,0.0,0.0,0.0,247.0,815.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Dharwad,580030,0.0,0.0,0.0,237.0,487.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Haveri,581110,0.0,0.0,0.0,126.0,523.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Haveri,581115,0.0,0.0,0.0,185.0,835.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Ballari,583102,0.0,0.0,0.0,62.0,307.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Koppal,583277,0.0,0.0,0.0,99.0,500.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Kalaburagi,585101,0.0,0.0,0.0,111.0,281.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Kalaburagi,585102,0.0,0.0,0.0,127.0,426.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Kalaburagi,585104,0.0,0.0,0.0,200.0,681.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Kalaburagi,585105,0.0,0.0,0.0,51.0,201.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Yadgir,585202,0.0,0.0,0.0,187.0,433.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Kalaburagi,585301,0.0,0.0,0.0,54.0,220.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bagalkot,587203,0.0,0.0,0.0,80.0,201.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Bagalkot,587301,0.0,0.0,0.0,141.0,574.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Belagavi,590016,0.0,0.0,0.0,91.0,502.0,0.0,0.0
Non-Metropolitan,2025-04-01,Karnataka,Belagavi,591317,0.0,0.0,0.0,74.0,192.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Chennai,600015,0.0,0.0,0.0,48.0,527.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruvallur,600037,0.0,0.0,0.0,69.0,577.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Kancheepuram,600045,0.0,0.0,0.0,53.0,502.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Kancheepuram,600048,0.0,0.0,0.0,61.0,746.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruvallur,600053,0.0,0.0,0.0,117.0,1244.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Chennai,600078,0.0,0.0,0.0,62.0,687.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Chennai,600081,0.0,0.0,0.0,74.0,954.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Chennai,600083,0.0,0.0,0.0,23.0,400.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruvallur,601204,0.0,0.0,0.0,55.0,516.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruvannamalai,606601,0.0,0.0,0.0,78.0,616.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Thanjavur,612001,0.0,0.0,0.0,60.0,574.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruchirappalli,620003,0.0,0.0,0.0,29.0,357.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruchirappalli,621314,0.0,0.0,0.0,15.0,375.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Madurai,625012,0.0,0.0,0.0,116.0,656.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Madurai,625014,0.0,0.0,0.0,71.0,672.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Madurai,625106,0.0,0.0,0.0,61.0,457.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Theni,625531,0.0,0.0,0.0,100.0,1091.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tirunelveli,627005,0.0,0.0,0.0,85.0,439.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Sivaganga,630611,0.0,0.0,0.0,29.0,354.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Kancheepuram,631501,0.0,0.0,0.0,47.0,640.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Kancheepuram,631502,0.0,0.0,0.0,120.0,954.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Vellore,632001,0.0,0.0,0.0,74.0,644.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Vellore,632002,0.0,0.0,0.0,62.0,473.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Namakkal,638008,0.0,0.0,0.0,60.0,561.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Erode,638476,0.0,0.0,0.0,23.0,365.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Karur,639001,0.0,0.0,0.0,26.0,257.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Karur,639002,0.0,0.0,0.0,44.0,472.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Karur,639006,0.0,0.0,0.0,50.0,382.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruppur,641603,0.0,0.0,0.0,87.0,751.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruppur,641605,0.0,0.0,0.0,84.0,589.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruppur,641652,0.0,0.0,0.0,68.0,570.0,0.0,0.0
Non-Metropolitan,2025-04-01,Tamil Nadu,Tiruppur,641664,0.0,0.0,0.0,83.0,648.0,0.0,0.0
Metropolitan,2025-04-01,Tamil Nadu,Coimbatore,642002,0.0,0.0,0.0,33.0,330.0,0.0,0.0
Non-Metropolitan,2025-04-01,West Bengal,Puruliya,723127,0.0,0.0,0.0,66.0,681.0,0.0,0.0
